time	N1	N2
285.600000	0.546555	21.418037
286.000000	0.614735	23.030959
286.400000	0.697789	24.598150
286.800000	0.774760	26.316028
287.200000	0.827144	28.205056
287.600000	0.855282	30.268837
288.000000	0.868400	32.506462
288.400000	0.102750	6.353250
288.800000	0.210562	8.769415
289.200000	0.323372	13.251752
289.600000	0.386374	15.717109
290.000000	0.450334	17.141225
290.400000	0.528293	18.578124
290.800000	0.599903	20.167481
291.200000	0.648308	21.927835
291.600000	0.674209	23.865784
292.000000	0.686262	25.984358
292.400000	0.082000	5.216500
292.800000	0.171683	7.036247
293.200000	0.273601	10.507157
293.600000	0.338656	12.629217
294.000000	0.409261	13.874417
294.400000	0.497272	15.133220
294.800000	0.579592	16.534484
295.200000	0.635956	18.097901
295.600000	0.666330	19.832821
296.000000	0.680514	21.745853
296.400000	0.090000	4.381250
296.800000	0.193134	6.037249
297.200000	0.314961	9.627774
297.600000	0.393395	11.829607
298.000000	0.477467	12.958445
298.400000	0.581458	14.061647
298.800000	0.677835	15.292390
299.200000	0.743311	16.673194
299.600000	0.778433	18.214996
300.000000	0.794795	19.926461
300.400000	0.088000	4.160000
300.800000	0.185752	5.845045
301.200000	0.300384	9.268217
301.600000	0.377654	11.353453
302.000000	0.463556	12.419169
302.400000	0.572144	13.459255
302.800000	0.674881	14.621740
303.200000	0.745749	15.929085
303.600000	0.784089	17.392810
304.000000	0.802025	19.022484
304.400000	0.095000	3.651250
304.800000	0.203182	5.133327
305.200000	0.336204	8.233621
305.600000	0.439706	10.224412
306.000000	0.561325	11.206248
306.400000	0.710016	12.150540
306.800000	0.846653	13.207368
307.200000	0.939333	14.399511
307.600000	0.989062	15.738899
308.000000	1.012240	17.235884
308.400000	0.124500	3.410000
308.800000	0.267374	4.995524
309.200000	0.439437	8.736811
309.600000	0.570772	11.012745
310.000000	0.727900	11.981679
310.400000	0.923127	12.871382
310.800000	1.104676	13.864469
311.200000	1.228711	14.986224
311.600000	1.295508	16.248818
312.000000	1.326691	17.662856
312.400000	0.169500	3.494750
312.800000	0.352972	5.460839
313.200000	0.564131	9.893420
313.600000	0.717078	12.489329
314.000000	0.880367	13.481379
314.400000	1.068392	14.348854
314.800000	1.236947	15.312528
315.200000	1.350461	16.400516
315.600000	1.411277	17.624861
316.000000	1.439614	18.995829
316.400000	0.210250	3.629500
316.800000	0.433610	6.084191
317.200000	0.677475	11.379486
317.600000	0.844719	14.275758
318.000000	1.032091	15.296563
318.400000	1.264260	16.160973
318.800000	1.482990	17.117958
319.200000	1.634269	18.197702
319.600000	1.716337	19.412162
320.000000	1.754786	20.771315
320.400000	0.265500	3.885250
320.800000	0.547703	6.696213
321.200000	0.854105	13.407276
321.600000	1.051874	16.975466
322.000000	1.258976	18.092785
322.400000	1.510284	18.987091
322.800000	1.746563	19.969868
323.200000	1.910302	21.075851
323.600000	1.999273	22.316729
324.000000	2.040992	23.701649
324.400000	0.231750	4.745250
324.800000	0.471229	8.157145
325.200000	0.708067	15.535952
325.600000	0.817036	19.159576
326.000000	0.906199	20.366209
326.400000	1.015051	21.378989
326.800000	1.117809	22.492653
327.200000	1.188679	23.739830
327.600000	1.227020	25.131133
328.000000	1.244955	26.674248
328.400000	0.173000	5.085500
328.800000	0.355518	8.007543
329.200000	0.557994	14.164066
329.600000	0.685686	17.317424
330.000000	0.815301	18.542996
330.400000	0.965714	19.641316
330.800000	1.101017	20.853817
331.200000	1.192160	22.208839
331.600000	1.240978	23.716425
332.000000	1.263721	25.383728
332.400000	0.187250	4.824750
332.800000	0.389807	7.677849
333.200000	0.601743	13.688608
333.600000	0.724657	16.690271
334.000000	0.851618	17.886786
334.400000	1.007700	18.973514
334.800000	1.154227	20.175847
335.200000	1.255253	21.521131
335.600000	1.309956	23.019626
336.000000	1.335561	24.678840
336.400000	0.186500	5.029500
336.800000	0.382374	7.933257
337.200000	0.587929	14.010755
337.600000	0.706048	17.079251
338.000000	0.817697	18.303859
338.400000	0.945098	19.416666
338.800000	1.058530	20.646444
339.200000	1.134145	22.020452
339.600000	1.174359	23.548586
340.000000	1.193025	25.237881
340.400000	0.229000	4.906750
340.800000	0.468795	7.985864
341.200000	0.714549	14.634049
341.600000	0.852271	18.078954
342.000000	0.985799	19.342692
342.400000	1.147432	20.441728
342.800000	1.298110	21.652250
343.200000	1.401545	23.005634
343.600000	1.457420	24.512238
344.000000	1.483544	26.179280
344.400000	0.210250	5.384250
344.800000	0.422167	8.677331
345.200000	0.637934	15.685294
345.600000	0.750831	19.145485
346.000000	0.854012	20.441462
346.400000	0.975942	21.589877
346.800000	1.087962	22.854049
347.200000	1.164354	24.263495
347.600000	1.205517	25.827651
348.000000	1.224745	27.552715
348.400000	0.207250	5.133000
348.800000	0.418775	8.109466
349.200000	0.632289	14.558391
349.600000	0.743241	17.768735
350.000000	0.844102	19.022459
350.400000	0.962435	20.154546
350.800000	1.070682	21.404064
351.200000	1.144213	22.798985
351.600000	1.183731	24.349115
352.000000	1.202166	26.061271
352.400000	0.246750	5.045500
352.800000	0.496828	8.166995
353.200000	0.739593	14.883865
353.600000	0.864269	18.269595
354.000000	0.980650	19.546038
354.400000	1.121964	20.676914
354.800000	1.253601	21.922617
355.200000	1.343671	23.312689
355.600000	1.392207	24.856771
356.000000	1.414870	26.561330
356.400000	0.295500	5.313750
356.800000	0.581086	9.196526
357.200000	0.847403	16.707549
357.600000	0.984638	20.180116
358.000000	1.104310	21.429807
358.400000	1.237848	22.524304
358.800000	1.357523	23.727431
359.200000	1.438203	25.068497
359.600000	1.481435	26.556722
360.000000	1.501577	28.198261
360.400000	0.166500	5.571750
360.800000	0.339790	8.760674
361.200000	0.518329	15.250749
361.600000	0.610955	18.449439
362.000000	0.700216	19.753161
362.400000	0.813518	20.949278
362.800000	0.922624	22.268732
363.200000	0.998884	23.738213
363.600000	1.040444	25.366609
364.000000	1.059953	27.159579
364.400000	0.194000	5.299250
364.800000	0.402104	8.431690
365.200000	0.618070	15.138143
365.600000	0.734849	18.441907
366.000000	0.842537	19.738301
366.400000	0.966777	20.909316
366.800000	1.079629	22.200640
367.200000	1.156290	23.640497
367.600000	1.197545	25.238252
368.000000	1.216807	27.000029
368.400000	0.148250	5.204500
368.800000	0.308263	7.831191
369.200000	0.478604	13.398271
369.600000	0.573479	16.250339
370.000000	0.669147	17.492490
370.400000	0.787075	18.657931
370.800000	0.897633	19.947478
371.200000	0.973673	21.386038
371.600000	1.014777	22.983144
